x/y,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999
0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.5999999999999999,1.7999999999999998
0.1,0.1,0.30000000000000004,0.5,0.7000000000000001,0.9,1.1,1.3,1.5,1.7,1.9
0.2,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.5999999999999999,1.7999999999999998,1.9999999999999998
0.30000000000000004,0.30000000000000004,0.5,0.7000000000000001,0.9000000000000001,1.1,1.3,1.5,1.7,1.9,2.0999999999999996
0.4,0.4,0.6000000000000001,0.8,1.0,1.2000000000000002,1.4,1.6,1.7999999999999998,2.0,2.1999999999999997
0.5,0.5,0.7,0.9,1.1,1.3,1.5,1.7,1.9,2.0999999999999996,2.3
0.6,0.6,0.8,1.0,1.2000000000000002,1.4,1.6,1.7999999999999998,2.0,2.1999999999999997,2.4
0.7,0.7,0.8999999999999999,1.1,1.3,1.5,1.7,1.9,2.0999999999999996,2.3,2.5
0.7999999999999999,0.7999999999999999,1.0,1.2,1.4,1.6,1.7999999999999998,2.0,2.1999999999999997,2.4,2.5999999999999996
0.8999999999999999,0.8999999999999999,1.0999999999999999,1.2999999999999998,1.5,1.7,1.9,2.0999999999999996,2.3,2.5,2.6999999999999997
 ,,,,,,,,,,
x/y,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999
0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.5999999999999999,1.7999999999999998
0.1,0.1,0.30000000000000004,0.5,0.7000000000000001,0.9,1.1,1.2999999999999998,1.5,1.6999999999999997,1.9
0.2,0.2,0.4,0.6000000000000001,0.8,1.0,1.2,1.4,1.5999999999999999,1.7999999999999998,1.9999999999999998
0.30000000000000004,0.30000000000000004,0.5,0.7,0.9000000000000001,1.1,1.3,1.5,1.7,1.9,2.0999999999999996
0.4,0.4,0.6,0.8,1.0,1.2000000000000002,1.4,1.6,1.8,2.0,2.1999999999999997
0.5,0.5,0.7,0.8999999999999999,1.1,1.3,1.5,1.7000000000000002,1.9,2.0999999999999996,2.3
0.6,0.6,0.7999999999999999,1.0,1.2000000000000002,1.4,1.6,1.7999999999999998,1.9999999999999998,2.1999999999999997,2.4
0.7,0.7,0.8999999999999999,1.0999999999999999,1.3,1.5,1.7,1.9,2.0999999999999996,2.3,2.5
0.7999999999999999,0.7999999999999999,0.9999999999999999,1.2,1.4000000000000001,1.6,1.7999999999999998,2.0,2.2,2.4,2.5999999999999996
0.8999999999999999,0.8999999999999999,1.0999999999999999,1.2999999999999998,1.5,1.6999999999999997,1.9,2.1,2.3,2.4999999999999996,2.6999999999999997
