x,expected result,program result
-10.0,-5247.0,-5249.0872931889035
-9.8,-4944.4400000000005,-4946.033883125359
-9.600000000000001,-4653.800000000002,-4654.964783294082
-9.400000000000002,-4374.840000000003,-4375.636846477667
-9.200000000000003,-4107.320000000004,-4107.806820945999
-9.000000000000004,-3851.0000000000045,-3851.2313400727394
-8.800000000000004,-3605.6400000000053,-3605.666911271336
-8.600000000000005,-3371.0000000000055,-3370.8699063965273
-8.400000000000006,-3146.840000000006,-3146.5965557007107
-8.200000000000006,-2932.9200000000064,-2932.60294727557
-8.000000000000007,-2729.0000000000073,-2728.6450336472712
-7.800000000000007,-2534.840000000007,-2534.4786468324614
-7.600000000000007,-2350.200000000006,-2349.8595227107244
-7.400000000000007,-2174.840000000005,-2174.543335042366
-7.200000000000006,-2008.520000000005,-2008.2857388801203
-7.000000000000006,-1851.0000000000048,-1850.842422517727
-6.800000000000006,-1702.0400000000043,-1701.9691665210821
-6.600000000000006,-1561.400000000004,-1561.4219078361261
-6.400000000000006,-1428.8400000000036,-1428.9568065001356
-6.2000000000000055,-1304.120000000003,-1304.3303121359834
-6.000000000000005,-1187.000000000003,-1187.2992272131019
-5.800000000000005,-1077.240000000003,-1077.620764036462
-5.600000000000005,-974.6000000000025,-975.052592586546
-5.400000000000005,-878.8400000000022,-879.3528766764914
-5.200000000000005,-789.720000000002,-790.2802964005806
-5.000000000000004,-707.0000000000017,-707.5940554912304
-4.800000000000004,-630.4400000000015,-631.0538729383898
-4.600000000000004,-559.8000000000013,-560.4199590066846
-4.400000000000004,-494.84000000000117,-495.4529765588909
-4.200000000000004,-435.3200000000011,-435.9139893072549
-4.0000000000000036,-381.0000000000009,-381.56439922014835
-3.8000000000000034,-331.6400000000008,-332.1658757731792
-3.600000000000003,-287.0000000000006,-287.48028002620924
-3.400000000000003,-246.84000000000054,-247.269586619792
-3.200000000000003,-210.92000000000047,-211.29580671975347
-3.0000000000000027,-179.00000000000037,-179.3209147135244
-2.8000000000000025,-150.84000000000032,-151.10678110384757
-2.6000000000000023,-126.20000000000027,-126.41511358971114
-2.400000000000002,-104.84000000000022,-105.00740780991563
-2.200000000000002,-86.52000000000017,-86.64490869099575
-2.0000000000000018,-71.00000000000013,-71.08858282467197
-1.8000000000000018,-58.040000000000106,-58.09910183121218
-1.6000000000000019,-47.40000000000009,-47.43683626699561
-1.400000000000002,-38.840000000000074,-38.86185932151796
-1.200000000000002,-32.12000000000006,-32.133959326654356
-1.000000000000002,-27.000000000000043,-27.01265996677284
-0.800000000000002,-23.24000000000003,-23.25724702304756
-0.6000000000000021,-20.600000000000023,-20.626800494738482
-0.4000000000000021,-18.840000000000014,-18.880230996703844
-0.20000000000000207,-17.72000000000001,-17.776319417023604
-2.0539125955565396E-15,-17.000000000000007,2.90876943841009E-14
0.19999999999999796,-16.440000000000005,-16.531198408416387
0.39999999999999797,-15.800000000000008,-15.907286828736154
0.599999999999998,-14.840000000000012,-14.960717330701527
0.799999999999998,-13.320000000000018,-13.450270802392465
0.999999999999998,-11.000000000000028,-11.134857858667207
1.199999999999998,-7.64000000000004,-7.773558498785716
1.399999999999998,-3.000000000000055,-3.125658503922143
1.5999999999999979,3.159999999999922,3.0493184415554744
1.7999999999999978,11.079999999999906,10.991584005771996
1.9999999999999978,20.999999999999872,20.94106499923176
2.199999999999998,33.15999999999987,33.13739086555545
2.399999999999998,47.79999999999984,47.819889984475296
2.5999999999999983,65.15999999999984,65.22759576427075
2.7999999999999985,85.47999999999983,85.59926327840712
2.9999999999999987,108.99999999999984,109.17339688808384
3.199999999999999,135.95999999999984,136.18828889431282
3.399999999999999,166.59999999999985,166.88206879435126
3.599999999999999,201.15999999999985,201.49276220076848
3.7999999999999994,239.87999999999982,240.2583579477384
3.9999999999999996,282.9999999999999,283.41688139470733
4.199999999999999,330.7599999999999,331.2064714818137
4.3999999999999995,383.39999999999986,383.86545873344954
4.6,441.15999999999997,441.63244118124317
4.8,504.28,504.7463551129484
5.0,573.0,573.4465376657887
5.2,647.56,647.9727785751386
5.4,728.2000000000002,728.5653588510495
5.6000000000000005,815.1600000000001,815.4650747611038
5.800000000000001,908.6800000000004,908.9132462110197
6.000000000000001,1009.0000000000005,1009.1517093876595
6.200000000000001,1116.3600000000004,1116.4227943105404
6.400000000000001,1231.000000000001,1230.9692886746927
6.600000000000001,1353.1600000000008,1353.034390010683
6.800000000000002,1483.0800000000013,1482.8616486956387
7.000000000000002,1621.0000000000011,1620.694904692284
7.200000000000002,1767.1600000000012,1766.778221054677
7.400000000000002,1921.8000000000018,1921.3558172169226
7.600000000000002,2085.160000000002,2084.672004885281
7.8000000000000025,2257.4800000000023,2256.971129007017
8.000000000000002,2439.000000000002,2438.4975158218263
8.200000000000001,2629.960000000001,2629.495429450125
8.4,2830.6000000000004,2830.2090378752655
8.6,3041.16,3040.88238857108
8.799999999999999,3261.8799999999987,3261.7593934458896
8.999999999999998,3492.9999999999977,3493.083822247292
9.199999999999998,3734.759999999997,3735.099303120553
9.399999999999997,3987.3999999999955,3988.04932865222
9.599999999999996,4251.159999999995,4252.177265468632
9.799999999999995,4526.279999999993,4527.726365299911
