x/y,-1.0,-0.8,-0.6000000000000001,-0.4000000000000001,-0.20000000000000007,-5.551115123125783E-17,0.19999999999999996,0.39999999999999997,0.6,0.8
-1.0,12.0,10.0,8.000000000000002,6.000000000000001,4.0,2.000000000000001,4.440892098500626E-16,-2.0,-4.0,-6.000000000000001
-0.8,11.040000000000001,9.16,7.280000000000001,5.400000000000001,3.5200000000000005,1.6400000000000006,-0.23999999999999955,-2.1199999999999997,-4.0,-5.880000000000001
-0.6000000000000001,10.16,8.400000000000002,6.6400000000000015,4.880000000000001,3.1200000000000006,1.3600000000000005,-0.39999999999999947,-2.1599999999999997,-3.92,-5.680000000000001
-0.4000000000000001,9.36,7.720000000000001,6.080000000000001,4.440000000000001,2.8000000000000007,1.1600000000000006,-0.47999999999999954,-2.1199999999999997,-3.76,-5.4
-0.20000000000000007,8.64,7.120000000000001,5.600000000000001,4.080000000000001,2.5600000000000005,1.0400000000000005,-0.47999999999999976,-2.0,-3.5200000000000005,-5.040000000000001
-5.551115123125783E-17,8.0,6.6000000000000005,5.200000000000001,3.8000000000000007,2.4000000000000004,1.0000000000000004,-0.3999999999999997,-1.7999999999999998,-3.2,-4.6000000000000005
0.19999999999999996,7.44,6.16,4.880000000000001,3.6000000000000005,2.3200000000000003,1.0400000000000003,-0.23999999999999977,-1.52,-2.8000000000000003,-4.080000000000001
0.39999999999999997,6.96,5.800000000000001,4.640000000000001,3.4800000000000004,2.3200000000000003,1.1600000000000004,2.220446049250313E-16,-1.1600000000000001,-2.3200000000000003,-3.4800000000000004
0.6,6.5600000000000005,5.5200000000000005,4.48,3.4400000000000004,2.4000000000000004,1.3600000000000003,0.3200000000000002,-0.72,-1.7600000000000002,-2.8000000000000007
0.8,6.24,5.32,4.4,3.4800000000000004,2.5600000000000005,1.6400000000000003,0.7200000000000004,-0.19999999999999973,-1.12,-2.04
 ,,,,,,,,,,
x/y,-1.0,-0.8,-0.6000000000000001,-0.4000000000000001,-0.20000000000000007,-5.551115123125783E-17,0.19999999999999996,0.39999999999999997,0.6,0.8
-1.0,11.675971588115624,9.736525779494844,7.741421755219988,5.710080965910741,3.6641605114907936,1.6255934213087155,-0.38491656050227424,-2.354656249486648,-4.290155495718891,-6.224064781021397
-0.8,11.00674234049812,9.174918842954602,7.295421666705318,5.381208420739011,3.4528058085944306,1.5321915082499489,-0.36323063870169753,-2.2273570997309524,-4.071201717856547,-5.923896022594937
-0.6000000000000001,10.20567050924267,8.483560764905636,6.735781112722916,4.967730330884539,3.1913129778319087,1.4197232963976207,-0.33781025347167865,-2.080527617523745,-3.8186988710509175,-5.572913331831484
-0.4000000000000001,9.382901865236587,7.774887913781348,6.1618840768626715,4.54367816790067,2.9232693119999555,1.304300253144465,-0.3115495147342163,-1.9265760698684045,-3.547907274548922,-5.186840615403452
-0.20000000000000007,8.616604705351834,7.127054551738169,5.642284818918785,4.16008774490387,2.6789004219729535,1.1972902533037058,-0.2865704121092435,-1.7752714110900154,-3.2722426123341943,-4.781479939164457
-5.551115123125783E-17,7.951564721998675,6.582273648846773,5.21298257569487,3.8436915025429665,2.474400429391064,1.1051093562391612,-0.2641817169127417,-1.6334727900646442,-3.0027638632165474,-4.37205493636845
0.19999999999999996,7.4050496043105145,6.154115664276128,4.884446012881511,3.6021898326854336,2.3148328772261415,1.0301268248862068,-0.2449923814183988,-1.5053217081997152,-2.747994724996278,-3.972675736154762
0.39999999999999997,6.97533362108733,5.837562876379682,4.651097585494902,3.4313567887853753,2.198102531078084,0.9719606102243517,-0.22909333524179123,-1.3927046675022858,-2.5140030461543037,-3.5959320110484048
0.6,6.649642103446362,5.617711160431958,4.499211107276784,3.320935629172959,2.1183559969989862,0.9286628319348987,-0.21624257962571114,-1.2958203794347165,-2.3046569808129758,-3.2526119930596074
0.8,6.4099784673801965,5.475493280178042,4.411788449214454,3.2582570244738505,2.0681802487337015,0.8975674080125515,-0.20601689841274962,-1.2137335313589495,-2.121982845048707,-2.9515385222116812
