x,expected result,program result
-1.0,-27.0,-24.26997711647209
-0.98,-26.56676,-24.134258918683
-0.96,-26.14688,-23.992482675806524
-0.94,-25.740119999999997,-23.844802838454925
-0.9199999999999999,-25.346239999999998,-23.69141101547567
-0.8999999999999999,-24.964999999999996,-23.532534767932514
-0.8799999999999999,-24.596159999999998,-23.368436176797164
-0.8599999999999999,-24.23948,-23.199410193366752
-0.8399999999999999,-23.89472,-23.02578278278982
-0.8199999999999998,-23.561639999999997,-22.8479088723858
-0.7999999999999998,-23.239999999999995,-22.666170117671708
-0.7799999999999998,-22.929559999999995,-22.48097250015686
-0.7599999999999998,-22.630079999999996,-22.292743772025716
-0.7399999999999998,-22.341319999999996,-22.101930763792346
-0.7199999999999998,-22.063039999999997,-21.908996571872596
-0.6999999999999997,-21.794999999999995,-21.71441764377588
-0.6799999999999997,-21.536959999999997,-21.518680779262958
-0.6599999999999997,-21.288679999999996,-21.322280066344796
-0.6399999999999997,-21.049919999999997,-21.125713771407963
-0.6199999999999997,-20.820439999999998,-20.92948120304064
-0.5999999999999996,-20.599999999999994,-20.734079569298796
-0.5799999999999996,-20.388359999999995,-20.540000848193472
-0.5599999999999996,-20.185279999999995,-20.34772869109691
-0.5399999999999996,-19.990519999999997,-20.15773537855792
-0.5199999999999996,-19.803839999999997,-19.970478847687186
-0.49999999999999956,-19.624999999999996,-19.78639980982263
-0.47999999999999954,-19.453759999999996,-19.605918976616735
-0.4599999999999995,-19.289879999999997,-19.4294344120053
-0.4399999999999995,-19.133119999999998,-19.257319026724844
-0.4199999999999995,-18.983239999999995,-19.08991823114852
-0.39999999999999947,-18.839999999999996,-18.92754776121403
-0.37999999999999945,-18.703159999999997,-18.770491691127553
-0.35999999999999943,-18.572479999999995,-18.619000645351996
-0.3399999999999994,-18.447719999999997,-18.473290221133706
-0.3199999999999994,-18.328639999999996,-18.333539631496425
-0.2999999999999994,-18.214999999999996,-18.199890577243835
-0.27999999999999936,-18.106559999999998,-18.072446355070415
-0.25999999999999934,-18.003079999999997,-17.951271207394335
-0.23999999999999935,-17.90432,-17.836389918004684
-0.21999999999999936,-17.810039999999997,-17.727787656068042
-0.19999999999999937,-17.72,-17.6254100694763
-0.17999999999999938,-17.63396,-17.52916362694812
-0.1599999999999994,-17.551679999999998,-17.438916206730877
-0.1399999999999994,-17.47292,-17.354497928197574
-0.1199999999999994,-17.397439999999996,-17.27570222110465
-0.0999999999999994,-17.325,-17.202287125780465
-0.07999999999999939,-17.25536,-17.133976816060947
-0.05999999999999939,-17.18828,-17.070463335386723
-0.03999999999999938,-17.12352,-17.01140853513447
-0.019999999999999383,-17.06084,-16.95644620298231
6.175615574477433E-16,-16.999999999999996,-16.905184367912888
0.020000000000000618,-16.940759999999997,-16.85720776734614
0.04000000000000062,-16.882879999999997,-16.81208046087312
0.06000000000000062,-16.82612,-16.76934857413962
0.08000000000000063,-16.770239999999998,-16.72854315560915
0.10000000000000063,-16.715,-16.689183128224244
0.12000000000000063,-16.660159999999998,-16.650778317387907
0.14000000000000062,-16.60548,-16.612832536206497
0.16000000000000061,-16.55072,-16.574846708575087
0.1800000000000006,-16.495639999999998,-16.536322010447954
0.2000000000000006,-16.439999999999998,-16.496763009522613
0.22000000000000058,-16.38356,-16.455680783575623
0.24000000000000057,-16.326079999999997,-16.412595997822837
0.26000000000000056,-16.267319999999998,-16.367041921934646
0.2800000000000006,-16.20704,-16.318567367716685
0.3000000000000006,-16.145,-16.266739528965605
0.3200000000000006,-16.080959999999997,-16.211146705625495
0.34000000000000064,-16.01468,-16.15140089509858
0.36000000000000065,-15.945919999999997,-16.087140234400042
0.38000000000000067,-15.874439999999998,-16.01803127778567
0.4000000000000007,-15.799999999999997,-15.943771095516496
0.4200000000000007,-15.722359999999997,-15.864089180550483
0.4400000000000007,-15.641279999999997,-15.778749151160191
0.46000000000000074,-15.556519999999997,-15.687550238759897
0.48000000000000076,-15.467839999999997,-15.590328551577446
0.5000000000000008,-15.374999999999996,-15.486958106217166
0.5200000000000008,-15.277759999999997,-15.377351620620946
0.5400000000000008,-15.175879999999996,-15.261461063436451
0.5600000000000008,-15.069119999999996,-15.139277956334706
0.5800000000000008,-14.957239999999995,-15.010833427374134
0.6000000000000009,-14.839999999999995,-14.876198015075232
0.6200000000000009,-14.717159999999994,-14.735481224439027
0.6400000000000009,-14.588479999999993,-14.588830837703853
0.6600000000000009,-14.453719999999993,-14.436431984178595
0.6800000000000009,-14.312639999999993,-14.278505975007121
0.700000000000001,-14.164999999999992,-14.11530891019801
0.720000000000001,-14.010559999999993,-13.947130066687212
0.740000000000001,-13.849079999999992,-13.774290077579455
0.760000000000001,-13.680319999999991,-13.597138914028541
0.780000000000001,-13.504039999999991,-13.416053682458925
0.800000000000001,-13.31999999999999,-13.23143625099328
0.8200000000000011,-13.12795999999999,-13.043710720025667
0.8400000000000011,-12.927679999999988,-12.853320752860975
0.8600000000000011,-12.718919999999988,-12.660726783222072
0.8800000000000011,-12.501439999999988,-12.466403117201057
0.9000000000000011,-12.274999999999988,-12.270834947895432
0.9200000000000012,-12.039359999999986,-12.074515301519623
0.9400000000000012,-11.794279999999985,-11.877941934213501
0.9600000000000012,-11.539519999999985,-11.681614199079945
0.9800000000000012,-11.274839999999983,-11.48602990317085
